38,14,14,14,14,14,14,14,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,1,1,1,1,1,1,38,38,
38,38,38,38,38,38,38,38,38,38,38,38,38,38,24,38,38,38,38,38,38,38,38,38,1,1,1,1,1,1,38,38,
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,1,1,1,1,1,1,38,38,
38,14,14,14,14,14,14,14,38,38,38,38,38,38,38,38,38,24,38,38,38,38,38,38,38,38,38,38,38,38,38,38,
38,14,14,14,14,14,14,14,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,
38,14,14,14,14,14,14,14,38,38,38,38,38,38,24,38,38,38,38,38,38,38,38,14,14,14,14,14,14,14,38,38,
38,14,14,14,14,14,14,14,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,14,14,14,14,14,14,14,38,38,
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,24,38,38,38,38,38,14,14,14,14,14,14,14,38,38,
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,14,14,14,14,14,14,14,38,38,
38,14,14,14,14,14,14,14,38,38,38,38,38,38,24,38,38,38,38,38,38,38,38,1,1,1,1,1,1,1,38,38,
38,14,14,14,14,14,14,14,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,14,14,14,14,14,14,14,38,38,
38,14,14,14,14,14,14,14,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,14,14,14,14,14,14,14,38,38,
38,14,14,14,14,14,14,14,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,14,14,14,14,14,14,14,38,38,
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,14,14,14,14,14,14,14,38,38,
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,
}
height{
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
}
resources{
crystals:
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ore:
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
}
objectives{
}
buildings{
}
landslidefrequency{
}
lavaspread{
}
miners{
}
briefing{
Welcome to Tetris (V 1.2)

There are 5 Power Paths as inputs

The 2 top ones are for Rotating

The Left and Right for moving

The Middel one for Dropping


Game Infos :

Every 10 Lines you level up

Points are given like

1 Line = 10
2 Lines= 40
3 Lines= 90
4 Lines= 200 (Tetris)

Points get multiplyt by your Level

Have Fun 




Tetris Version 1.3

-Added Music

Tetris Version 1.2

-Replaced Water Block with Recharg Seam Flat Block
-Fixt the Spinning Bug
-Cleand the Code a bit
-Replaced Lave/Water 7 segment displays

Tetris Version 1.1

-Made the GameOver Screen Fancyier

Tetris Version 1.0

-Inital Version

}
briefingsuccess{

}
briefingfailure{

}
vehicles{
}
script{

#fix::place:0,0,38;

#DEBUG "Cheats"

when(click:0,0)[addClearedCline]

addClearedCline::globalCleardLines+=1;

#Game Field 10 x 20




#display code

int numberX=0

int numdisplayX=22
int numdisplayY=29

int toPlaceX=0
int toPlaceY=0

updateNumberX::((numberX==0))displayNum0;
((numberX==1))displayNum1;
((numberX==2))displayNum2;
((numberX==3))displayNum3;
((numberX==4))displayNum4;
((numberX==5))displayNum5;
((numberX==6))displayNum6;
((numberX==7))displayNum7;
((numberX==8))displayNum8;
((numberX==9))displayNum9;

# 0
displayNum0::toPlaceX=numdisplayX+1;#Top bar
toPlaceY=numdisplayY;
place:toPlaceX,toPlaceY,142;
toPlaceX=numdisplayX+2;#Top bar
toPlaceY=numdisplayY;
place:toPlaceX,toPlaceY,142;
toPlaceX=numdisplayX;#topLeft
toPlaceY=numdisplayY-1;
place:toPlaceX,toPlaceY,142;
toPlaceX=numdisplayX;#topLeft
toPlaceY=numdisplayY-2;
place:toPlaceX,toPlaceY,142;
toPlaceX=numdisplayX+3;#topright
toPlaceY=numdisplayY-1;
place:toPlaceX,toPlaceY,142;
toPlaceX=numdisplayX+3;#topright
toPlaceY=numdisplayY-2;
place:toPlaceX,toPlaceY,142;
toPlaceX=numdisplayX+1;#middel bar
toPlaceY=numdisplayY-3;
place:toPlaceX,toPlaceY,14;
toPlaceX=numdisplayX+2;#middel bar
toPlaceY=numdisplayY-3;
place:toPlaceX,toPlaceY,14;
toPlaceX=numdisplayX;#botLeft
toPlaceY=numdisplayY-4;
place:toPlaceX,toPlaceY,142;
toPlaceX=numdisplayX;#botLeft
toPlaceY=numdisplayY-5;
place:toPlaceX,toPlaceY,142;
toPlaceX=numdisplayX+3;#botright
toPlaceY=numdisplayY-4;
place:toPlaceX,toPlaceY,142;
toPlaceX=numdisplayX+3;#bptright
toPlaceY=numdisplayY-5;
place:toPlaceX,toPlaceY,142;
toPlaceX=numdisplayX+1;#bot bar
toPlaceY=numdisplayY-6;
place:toPlaceX,toPlaceY,142;
toPlaceX=numdisplayX+2;#bot bar
toPlaceY=numdisplayY-6;
place:toPlaceX,toPlaceY,142;

# 1
displayNum1::toPlaceX=numdisplayX+1;#Top bar
toPlaceY=numdisplayY;
place:toPlaceX,toPlaceY,14;
toPlaceX=numdisplayX+2;#Top bar
toPlaceY=numdisplayY;
place:toPlaceX,toPlaceY,14;
toPlaceX=numdisplayX;#topLeft
toPlaceY=numdisplayY-1;
place:toPlaceX,toPlaceY,14;
toPlaceX=numdisplayX;#topLeft
toPlaceY=numdisplayY-2;
place:toPlaceX,toPlaceY,14;
toPlaceX=numdisplayX+3;#topright
toPlaceY=numdisplayY-1;
place:toPlaceX,toPlaceY,142;
toPlaceX=numdisplayX+3;#topright
toPlaceY=numdisplayY-2;
place:toPlaceX,toPlaceY,142;
toPlaceX=numdisplayX+1;#middel bar
toPlaceY=numdisplayY-3;
place:toPlaceX,toPlaceY,14;
toPlaceX=numdisplayX+2;#middel bar
toPlaceY=numdisplayY-3;
place:toPlaceX,toPlaceY,14;
toPlaceX=numdisplayX;#botLeft
toPlaceY=numdisplayY-4;
place:toPlaceX,toPlaceY,14;
toPlaceX=numdisplayX;#botLeft
toPlaceY=numdisplayY-5;
place:toPlaceX,toPlaceY,14;
toPlaceX=numdisplayX+3;#botright
toPlaceY=numdisplayY-4;
place:toPlaceX,toPlaceY,142;
toPlaceX=numdisplayX+3;#bptright
toPlaceY=numdisplayY-5;
place:toPlaceX,toPlaceY,142;
toPlaceX=numdisplayX+1;#bot bar
toPlaceY=numdisplayY-6;
place:toPlaceX,toPlaceY,14;
toPlaceX=numdisplayX+2;#bot bar
toPlaceY=numdisplayY-6;
place:toPlaceX,toPlaceY,14;

# 2
displayNum2::toPlaceX=numdisplayX+1;#Top bar
toPlaceY=numdisplayY;
place:toPlaceX,toPlaceY,142;
toPlaceX=numdisplayX+2;#Top bar
toPlaceY=numdisplayY;
place:toPlaceX,toPlaceY,142;
toPlaceX=numdisplayX;#topLeft
toPlaceY=numdisplayY-1;
place:toPlaceX,toPlaceY,14;
toPlaceX=numdisplayX;#topLeft
toPlaceY=numdisplayY-2;
place:toPlaceX,toPlaceY,14;
toPlaceX=numdisplayX+3;#topright
toPlaceY=numdisplayY-1;
place:toPlaceX,toPlaceY,142;
toPlaceX=numdisplayX+3;#topright
toPlaceY=numdisplayY-2;
place:toPlaceX,toPlaceY,142;
toPlaceX=numdisplayX+1;#middel bar
toPlaceY=numdisplayY-3;
place:toPlaceX,toPlaceY,142;
toPlaceX=numdisplayX+2;#middel bar
toPlaceY=numdisplayY-3;
place:toPlaceX,toPlaceY,142;
toPlaceX=numdisplayX;#botLeft
toPlaceY=numdisplayY-4;
place:toPlaceX,toPlaceY,142;
toPlaceX=numdisplayX;#botLeft
toPlaceY=numdisplayY-5;
place:toPlaceX,toPlaceY,142;
toPlaceX=numdisplayX+3;#botright
toPlaceY=numdisplayY-4;
place:toPlaceX,toPlaceY,14;
toPlaceX=numdisplayX+3;#bptright
toPlaceY=numdisplayY-5;
place:toPlaceX,toPlaceY,14;
toPlaceX=numdisplayX+1;#bot bar
toPlaceY=numdisplayY-6;
place:toPlaceX,toPlaceY,142;
toPlaceX=numdisplayX+2;#bot bar
toPlaceY=numdisplayY-6;
place:toPlaceX,toPlaceY,142;

# 3
displayNum3::toPlaceX=numdisplayX+1;#Top bar
toPlaceY=numdisplayY;
place:toPlaceX,toPlaceY,142;
toPlaceX=numdisplayX+2;#Top bar
toPlaceY=numdisplayY;
place:toPlaceX,toPlaceY,142;
toPlaceX=numdisplayX;#topLeft
toPlaceY=numdisplayY-1;
place:toPlaceX,toPlaceY,14;
toPlaceX=numdisplayX;#topLeft
toPlaceY=numdisplayY-2;
place:toPlaceX,toPlaceY,14;
toPlaceX=numdisplayX+3;#topright
toPlaceY=numdisplayY-1;
place:toPlaceX,toPlaceY,142;
toPlaceX=numdisplayX+3;#topright
toPlaceY=numdisplayY-2;
place:toPlaceX,toPlaceY,142;
toPlaceX=numdisplayX+1;#middel bar
toPlaceY=numdisplayY-3;
place:toPlaceX,toPlaceY,142;
toPlaceX=numdisplayX+2;#middel bar
toPlaceY=numdisplayY-3;
place:toPlaceX,toPlaceY,142;
toPlaceX=numdisplayX;#botLeft
toPlaceY=numdisplayY-4;
place:toPlaceX,toPlaceY,14;
toPlaceX=numdisplayX;#botLeft
toPlaceY=numdisplayY-5;
place:toPlaceX,toPlaceY,14;
toPlaceX=numdisplayX+3;#botright
toPlaceY=numdisplayY-4;
place:toPlaceX,toPlaceY,142;
toPlaceX=numdisplayX+3;#bptright
toPlaceY=numdisplayY-5;
place:toPlaceX,toPlaceY,142;
toPlaceX=numdisplayX+1;#bot bar
toPlaceY=numdisplayY-6;
place:toPlaceX,toPlaceY,142;
toPlaceX=numdisplayX+2;#bot bar
toPlaceY=numdisplayY-6;
place:toPlaceX,toPlaceY,142;

# 4
displayNum4::toPlaceX=numdisplayX+1;#Top bar
toPlaceY=numdisplayY;
place:toPlaceX,toPlaceY,14;
toPlaceX=numdisplayX+2;#Top bar
toPlaceY=numdisplayY;
place:toPlaceX,toPlaceY,14;
toPlaceX=numdisplayX;#topLeft
toPlaceY=numdisplayY-1;
place:toPlaceX,toPlaceY,142;
toPlaceX=numdisplayX;#topLeft
toPlaceY=numdisplayY-2;
place:toPlaceX,toPlaceY,142;
toPlaceX=numdisplayX+3;#topright
toPlaceY=numdisplayY-1;
place:toPlaceX,toPlaceY,142;
toPlaceX=numdisplayX+3;#topright
toPlaceY=numdisplayY-2;
place:toPlaceX,toPlaceY,142;
toPlaceX=numdisplayX+1;#middel bar
toPlaceY=numdisplayY-3;
place:toPlaceX,toPlaceY,142;
toPlaceX=numdisplayX+2;#middel bar
toPlaceY=numdisplayY-3;
place:toPlaceX,toPlaceY,142;
toPlaceX=numdisplayX;#botLeft
toPlaceY=numdisplayY-4;
place:toPlaceX,toPlaceY,14;
toPlaceX=numdisplayX;#botLeft
toPlaceY=numdisplayY-5;
place:toPlaceX,toPlaceY,14;
toPlaceX=numdisplayX+3;#botright
toPlaceY=numdisplayY-4;
place:toPlaceX,toPlaceY,142;
toPlaceX=numdisplayX+3;#bptright
toPlaceY=numdisplayY-5;
place:toPlaceX,toPlaceY,142;
toPlaceX=numdisplayX+1;#bot bar
toPlaceY=numdisplayY-6;
place:toPlaceX,toPlaceY,14;
toPlaceX=numdisplayX+2;#bot bar
toPlaceY=numdisplayY-6;
place:toPlaceX,toPlaceY,14;

# 5
displayNum5::toPlaceX=numdisplayX+1;#Top bar
toPlaceY=numdisplayY;
place:toPlaceX,toPlaceY,142;
toPlaceX=numdisplayX+2;#Top bar
toPlaceY=numdisplayY;
place:toPlaceX,toPlaceY,142;
toPlaceX=numdisplayX;#topLeft
toPlaceY=numdisplayY-1;
place:toPlaceX,toPlaceY,142;
toPlaceX=numdisplayX;#topLeft
toPlaceY=numdisplayY-2;
place:toPlaceX,toPlaceY,142;
toPlaceX=numdisplayX+3;#topright
toPlaceY=numdisplayY-1;
place:toPlaceX,toPlaceY,14;
toPlaceX=numdisplayX+3;#topright
toPlaceY=numdisplayY-2;
place:toPlaceX,toPlaceY,14;
toPlaceX=numdisplayX+1;#middel bar
toPlaceY=numdisplayY-3;
place:toPlaceX,toPlaceY,142;
toPlaceX=numdisplayX+2;#middel bar
toPlaceY=numdisplayY-3;
place:toPlaceX,toPlaceY,142;
toPlaceX=numdisplayX;#botLeft
toPlaceY=numdisplayY-4;
place:toPlaceX,toPlaceY,14;
